"","run","subid","sequence","country","age","gender","englishNative","ethnicity","education","religionChild","religionNow","job","comments","phase","predicate","trialNum","leftCharacter","rightCharacter","response","rt","country_selfrep","responseNum"
"1285","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","feelings",14,"stapler","bear","much more right",1902,"USA",2
"1286","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","feelings",15,"robot","computer","both equally",2354,"USA",0
"1287","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","feelings",16,"dog","car","much more left",2251,"USA",-2
"1288","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","thinking",17,"robot","dog","much more right",1844,"USA",2
"1289","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","thinking",18,"grownup","computer","much more left",1810,"USA",-2
"1290","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","thinking",19,"car","kid","much more right",1379,"USA",2
"1291","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","thinking",20,"baby","stapler","much more left",1291,"USA",-2
"1292","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","thinking",21,"bug","bear","much more right",1762,"USA",2
"1293","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","thinking",22,"kid","grownup","much more right",2070,"USA",2
"1294","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","thinking",23,"dog","baby","much more right",1891,"USA",2
"1295","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"practice","colder",1,"pizza","icecream","much more right",11008,"USA",2
"1296","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"practice","sweeter",2,"strawberries","grapes","slightly more right",11333,"USA",1
"1297","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","hunger",3,"grownup","kid","both equally",5071,"USA",0
"1298","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","hunger",4,"dog","robot","much more left",5430,"USA",-2
"1299","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","hunger",5,"kid","car","much more left",3248,"USA",-2
"1300","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","hunger",6,"computer","grownup","much more right",3568,"USA",2
"1301","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","hunger",7,"dog","baby","both equally",4893,"USA",0
"1302","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","hunger",8,"bear","bug","both equally",5446,"USA",0
"1303","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","hunger",9,"stapler","baby","much more right",2955,"USA",2
"1304","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","thinking",10,"bug","computer","much more left",14872,"USA",-2
"1305","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","thinking",11,"car","bear","much more right",5229,"USA",2
"1306","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","thinking",12,"grownup","robot","much more left",11060,"USA",-2
"1307","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","thinking",13,"dog","kid","slightly more right",3447,"USA",1
"1308","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","thinking",14,"car","computer","both equally",5342,"USA",0
"1309","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","thinking",15,"kid","stapler","much more left",3093,"USA",-2
"1310","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","thinking",16,"bug","dog","much more right",3648,"USA",2
"1311","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","thinking",17,"baby","bear","both equally",5954,"USA",0
"1312","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","feelings",18,"baby","computer","much more left",2023,"USA",-2
"1313","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","feelings",19,"bear","robot","much more left",1512,"USA",-2
"1314","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","feelings",20,"grownup","baby","both equally",4722,"USA",0
"1315","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","feelings",21,"stapler","bug","much more right",1680,"USA",2
"1316","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","feelings",22,"bear","kid","slightly more right",3218,"USA",1
"1317","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","feelings",23,"car","grownup","much more right",1392,"USA",2
"1318","us_run_01","us_run_01_54","sequence5","us",38,"male","yes_only","asian_southAsian","grad_degree","hinduism","none","Unemployed",NA,"test","feelings",24,"dog","computer","much more left",1724,"USA",-2
"1319","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"practice","colder",1,"pizza","icecream","much more right",2490,"usa",2
"1320","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"practice","sweeter",2,"strawberries","grapes","both equally",2793,"usa",0
"1321","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","thinking",3,"kid","bug","much more left",1734,"usa",-2
"1322","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","thinking",4,"grownup","dog","slightly more left",3442,"usa",-1
"1323","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","thinking",5,"baby","car","much more left",1822,"usa",-2
"1324","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","thinking",6,"robot","bug","much more left",2854,"usa",-2
"1325","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","thinking",7,"stapler","dog","much more right",2949,"usa",2
"1326","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","thinking",8,"baby","kid","slightly more right",5305,"usa",1
"1327","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","thinking",9,"bear","computer","slightly more left",2391,"usa",-1
"1328","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","thinking",10,"robot","stapler","much more left",3314,"usa",-2
"1329","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","feelings",11,"baby","dog","both equally",2242,"usa",0
"1330","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","feelings",12,"car","kid","much more right",1412,"usa",2
"1331","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","feelings",13,"dog","robot","much more left",2006,"usa",-2
"1332","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","feelings",14,"kid","grownup","both equally",1825,"usa",0
"1333","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","feelings",15,"stapler","baby","much more right",1493,"usa",2
"1334","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","feelings",16,"grownup","computer","much more left",1116,"usa",-2
"1335","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","feelings",17,"bear","bug","slightly more left",3103,"usa",-1
"1336","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","hunger",18,"dog","car","much more left",1224,"usa",-2
"1337","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","hunger",19,"robot","computer","both equally",1451,"usa",0
"1338","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","hunger",20,"stapler","car","both equally",1227,"usa",0
"1339","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","hunger",21,"bug","baby","both equally",2116,"usa",0
"1340","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","hunger",22,"stapler","bear","much more right",1501,"usa",2
"1341","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","hunger",23,"kid","robot","much more left",1883,"usa",-2
"1342","us_run_01","us_run_01_55","sequence1","us",25,"male","yes_only","asian_eastAsian","college_bachDegree","none","none","student",NA,"test","hunger",24,"grownup","bear","both equally",1423,"usa",0
